ZCTA,Year,CustomerClass,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,AnnualTotalAverage,anyNull?
92882.0,2016.0,commercial,3297.710020242915,3418.770214943705,3675.317287784679,3558.120901639344,3548.6257098606093,3791.540164778579,4073.7950025497194,4325.6902426432625,4376.486361296964,3999.4957732471407,3743.9236602628916,3608.3134405812143,45417.788779831026,False
92882.0,2016.0,industrial,221515.13333333333,,,,,,,,,,,,221515.13333333333,True
92882.0,2016.0,residential,572.214587633933,480.0586997896424,475.93049766484205,461.2002404689144,452.44702583617067,541.0781673867176,835.0547726136931,1003.5955175018887,885.6913673029711,692.6475999412829,529.6057834169371,524.8935716058576,7454.417831162851,False
92882.0,2017.0,agricultural,,,,11237.52,,,12734.333333333334,,,20914.69230769231,,,44886.545641025645,True
92882.0,2017.0,commercial,3229.52998462327,3409.998455200824,3546.4891416752844,3418.2310817673947,3662.411008230453,3751.227835051546,4154.154749744637,4360.095213587237,4565.933024214322,3892.7158273381297,3761.180253164557,3524.067635270541,45276.034209868194,False
92882.0,2017.0,industrial,,,,,,,,,246666.1052631579,,,,246666.1052631579,True
92882.0,2017.0,residential,533.5026845968179,510.22516816418715,473.8249308026888,436.4706199990182,495.5903928413393,545.509167077378,910.4868163105274,988.1247779751333,1016.2002857002118,596.8670477504559,593.7285382830627,512.3898003558015,7612.920229856621,False
92882.0,2018.0,agricultural,,,,,20084.88,16154.671232876712,27364.185185185186,27860.85185185185,28823.5,14802.573333333334,23064.59259259259,27575.76,185731.01419583967,True
92882.0,2018.0,commercial,,,,3476.775166070516,3503.7387063655033,3727.9192229038854,3918.746231155779,4433.090954773869,4352.078617926891,4000.522486104093,3551.003025718608,3463.3071500503524,34427.18156106949,True
92882.0,2018.0,residential,,,,449.55918674698796,468.77402976070783,508.52155085599196,786.30578269598,1177.7255674265177,927.9772514648678,668.6281981759921,480.32222112634383,506.5246494574642,5974.338437710853,True
92883.0,2014.0,agricultural,,,,,,,,,,,,11848.460784313726,11848.460784313726,True
92883.0,2014.0,commercial,,,,,,,,,,4539.821818181818,3860.5643203883496,3876.4864532019706,12276.872591772139,True
92883.0,2014.0,residential,,,,,,,,,,868.0879534933792,579.6561589117996,634.3246442923862,2082.068756697565,True
92883.0,2015.0,agricultural,,,,12809.216494845361,,13678.02,15130.064516129032,,,,,,41617.30101097439,True
92883.0,2015.0,commercial,3828.28029375765,3755.297429620563,3836.0075949367088,3824.7997601918464,3744.5208581644815,4044.0566265060243,4315.0,4364.638755980861,4782.793187347932,4441.843861740167,3905.0202863961813,3627.900954653938,48470.15960929636,False
92883.0,2015.0,residential,683.320151269584,551.9888075764098,550.2628676470588,567.7661359724613,553.5717043869998,739.4722852512156,1017.0785974694403,1128.652931683701,1239.4031818677126,1005.8042362002567,617.0671593830334,634.5693790149893,9288.957437722862,False
92883.0,2016.0,commercial,3594.709261430246,3629.0326721120186,3596.924882629108,3662.2196261682243,3691.5076380728556,4063.1741176470587,4474.9613130128955,4639.035169988277,4513.041273584906,4254.612676056338,3983.3290094339623,3575.5,47678.04764013589,False
92883.0,2016.0,residential,684.9092363481228,571.9048127200939,528.5908654359193,538.0919736001704,542.1218863104109,760.2433873720137,1156.9775471298453,1318.16972720518,999.6843108193945,782.3827368421053,607.1978137481606,618.4921454928835,9108.766443024298,False
92883.0,2017.0,agricultural,,,,,13533.666666666666,13737.684210526315,,,,,,,27271.35087719298,True
92883.0,2017.0,commercial,3517.3788437884377,3668.002447980416,3667.622057001239,3869.0432172869146,3926.846913580247,4147.920099875156,4836.408088235294,4783.995043370508,4863.991325898389,4094.2635467980294,3999.5693430656934,3646.622009569378,49021.6629364497,False
92883.0,2017.0,residential,663.6491375683635,577.4018091932261,555.7493431424067,529.129561852975,579.5317676661774,783.2197422194279,1300.0450234497134,1174.8577554649096,1212.7822352571488,677.7540726817043,652.2992380753575,605.122150177787,9311.541836749197,False
92883.0,2018.0,commercial,,,,3858.106432748538,3821.4685314685316,4021.3013048635826,4473.094076655052,4713.554524361949,4658.943925233645,4027.2968929804374,3761.4477611940297,3628.9710312862107,36964.18448079197,True
92883.0,2018.0,residential,,,,543.0298136645963,546.402974284829,692.2708311822406,1181.59934318555,1400.4053998351196,1070.190618556701,734.5361420900455,585.100566134843,614.1381409264418,7367.673829860367,True
92886.0,2014.0,agricultural,,,,,,,,,,12518.238095238095,,8648.884615384615,21167.12271062271,True
92886.0,2014.0,commercial,,,,,,,,,,3058.2593210907066,2729.6846496106787,2397.5912162162163,8185.535186917601,True
92886.0,2014.0,residential,,,,,,,,,,1002.4297809681575,725.3263969643185,706.2441967859122,2434.0003747183882,True
92886.0,2015.0,agricultural,10842.317829457364,10907.4921875,11403.008547008547,12748.833333333334,,,,,,,,,45901.65189729925,True
92886.0,2015.0,commercial,2355.327595780122,2426.843191964286,2385.292100428659,2555.739932885906,2521.4687672747373,2425.34963868816,2727.872305140962,2696.2177285318558,2999.0612472160356,3198.3071786310516,2664.200557103064,2246.1449356463345,31201.82517929117,False
92886.0,2015.0,residential,744.5547033196294,622.5106590922974,631.1658884401817,647.3522539604869,643.3517216072412,659.4092247301276,887.3879541575226,1002.9916870415648,1157.856167753044,1100.6179727167064,802.7160696881092,681.7146341463415,9581.628936653253,False
92886.0,2016.0,agricultural,,13785.632,,,13783.968992248061,,15283.625,15227.23076923077,,,13094.0546875,11771.559322033898,82946.07077101272,True
92886.0,2016.0,commercial,2321.6960132890367,2303.586283185841,2266.43,2357.2586681342873,2335.5632630410655,2388.444933920705,2827.258328782086,2692.6113561190737,2812.812602739726,2772.8862012094555,2673.708173340647,2343.694996986136,30095.95082074806,False
92886.0,2016.0,residential,740.929886384349,622.8756448382594,607.3859521205493,605.5950578402277,579.5505903723887,675.3192971826719,950.4337320285127,1123.1600290521728,963.6937726723096,870.6342564720048,698.3493310936469,695.7413067689643,9133.668856826058,False
92886.0,2017.0,agricultural,,,,,,,14737.735294117647,14424.88429752066,14586.479338842975,,13548.44,13243.544,70541.08293048128,True
92886.0,2017.0,commercial,2188.4307138572285,2403.772129186603,2245.5132052821127,2435.443213296399,2459.761533852606,2503.935174069628,2790.94068801898,2692.3559120617942,2994.938021454112,2596.224598930481,2575.1719214753125,2332.1826134499725,30218.669724935233,False
92886.0,2017.0,residential,712.8757072570726,623.0494153846154,601.5708035494207,573.7335390946502,623.4318712372527,685.3572218128224,962.6786544342508,1069.9269969914656,1083.7389809699202,820.7665376819606,759.2255828220859,671.8721777565404,9188.227488992057,False
92886.0,2018.0,agricultural,,,,13041.024,,,,,,,,,13041.024,True
92886.0,2018.0,commercial,,,,2252.3395297977036,2175.572757111597,2402.3129102844637,2545.630945872061,2883.1717391304346,2925.0109649122805,2672.862295081967,2406.5095576187878,2291.097374179431,22554.508073988727,True
92886.0,2018.0,residential,,,,577.8135230045831,572.820641163151,631.9965437101483,906.4140123603518,1272.434904034702,1051.6434187016082,796.6171730986501,628.4811219628394,658.4499910324624,7096.671329068495,True
92887.0,2014.0,commercial,,,,,,,,,,4186.607692307693,3578.3922651933703,3438.298888888889,11203.298846389951,True
92887.0,2014.0,residential,,,,,,,,,,1026.82818397875,718.9269451040648,715.8723972988182,2461.6275263816333,True
92887.0,2015.0,commercial,3318.4326710816777,3286.5536105032825,3564.8098434004473,3489.8373626373627,3317.5311475409835,3478.8466386554624,4073.1886160714284,3904.08690744921,4439.152148664344,4116.212694877506,3583.723094170404,3070.162556053812,43642.53729110592,False
92887.0,2015.0,residential,762.55006993007,645.1197822141561,637.0768584628307,670.8163664292697,647.7195530726257,664.4930681977314,920.4734801274062,1071.2343989948345,1226.8576275979076,1156.8814619232908,774.2180325587867,685.7252346924478,9863.165934201355,False
92887.0,2016.0,commercial,3065.0,3235.4292084726867,3037.695603156708,3174.8590455049944,3290.3519553072624,3357.172605790646,3952.4983461962515,4142.059284116331,3897.96878483835,3790.7283813747226,3610.4660734149056,3047.8344444444447,41602.0637326173,False
92887.0,2016.0,residential,770.4520089285714,635.6065208304306,613.6055368184374,639.3157821617116,599.3941078376876,656.9924937447873,1025.4517738359202,1195.3143650242887,970.9098622896091,919.6355697255336,730.1964956195244,682.8608038089903,9439.735320625492,False
92887.0,2017.0,commercial,2923.65548098434,3187.4823788546255,3117.7491638795987,3215.144927536232,3188.358407079646,3299.1955555555555,4078.8164627363735,3843.804203539823,4043.140782122905,3362.241150442478,3577.0810210876803,3093.6878483835008,40930.35738220276,False
92887.0,2017.0,residential,736.3567944250871,621.4187274242845,634.2145048814505,595.4146646299125,614.9121978327313,705.6271021542738,1063.8870900788709,1087.0386594354054,1159.1539210233593,804.6940194714882,793.1831827658095,678.3969604015616,9494.297824524234,False
92887.0,2018.0,commercial,,,,3127.303811659193,2966.623873873874,3156.5220750551875,3691.364238410596,4066.633958103638,3880.066152149945,3638.7565502183406,3527.1535038932147,3161.472222222222,31215.896385586217,True
92887.0,2018.0,residential,,,,601.0243463826255,577.9951422623178,653.5055540127743,962.1601659751037,1290.4546455609084,1074.0856669885502,787.7028106916506,644.8204064703442,651.664412860494,7243.413151204768,True
93001.0,2014.0,agricultural,,,,,,,,,,,13085.593406593407,,13085.593406593407,True
93001.0,2014.0,commercial,,,,,,,,,,2825.277777777778,2907.4968447623055,2640.5031928480203,8373.277815388105,True
93001.0,2014.0,residential,,,,,,,,,,348.3491938655132,346.3951334379906,389.96507936507936,1084.7094066685831,True
93001.0,2015.0,agricultural,,,,,13869.446327683616,,,,,15284.480662983426,17020.638418079096,13586.335260115608,59760.900668861745,True
93001.0,2015.0,commercial,2689.3340292275575,2617.3248006714225,2650.332590280874,2687.7385839966487,2649.2378559463987,2563.897164621244,2794.4160401002505,2768.5113924050634,3060.023839931886,3245.645,2969.6511530398325,2553.9915647406156,33250.10401496179,False
93001.0,2015.0,residential,416.2683996241779,356.21152944852366,351.70929753767604,329.92249335210386,324.3937592867756,326.9578863726659,335.51825104011306,340.2153170119272,371.8207614093166,372.09197114630706,365.25361356355967,396.8114547175765,4287.174734510723,False
93001.0,2016.0,agricultural,11307.033707865168,,10984.563218390804,12697.78494623656,,14163.180790960452,,,,16270.723756906078,,12861.785714285714,78285.07213464478,True
93001.0,2016.0,commercial,2691.106427378965,2588.95841995842,2553.6371237458193,2676.83375,2593.6362879733665,2533.146566164154,2834.877032096707,2715.567420435511,2729.9605870020964,2790.5501672240803,2771.2983402489626,2637.728400531679,32117.30052275976,False
93001.0,2016.0,residential,429.6424432263117,367.49992154401383,346.994484714781,329.3958203368684,310.7759824299945,324.3616535433071,332.72835075674834,339.29299662771547,337.84459618554274,340.3415128145205,346.02089365365055,391.6460932370322,4196.544749070486,False
93001.0,2017.0,agricultural,9161.910526315789,8391.734693877552,9521.566326530612,12027.847953216375,,11883.977777777778,,,,16689.051428571427,,,67676.08870628953,True
93001.0,2017.0,commercial,2573.5782761653472,2782.695518453427,2540.6450177935944,2543.805317324185,2642.100709849157,2514.8959927960377,2795.7237422771404,2709.5910102358703,2822.2331698617922,2683.323868677906,2726.1962782454584,2517.5516652433816,31852.340566923296,False
93001.0,2017.0,residential,420.6344041960334,395.40580302411115,366.8054246258166,325.9470239134229,324.18086069283305,322.6856366331741,341.10778933573596,344.28218229767594,358.97633965375104,328.4781391519144,345.53194113294416,356.94197736088023,4230.977522018294,False
93001.0,2018.0,agricultural,,,,,13940.28,14124.883720930233,17382.44,16900.645714285714,14010.57558139535,14957.48,13778.865168539325,9969.940828402367,115065.11101355299,True
93001.0,2018.0,commercial,,,,2537.789052631579,2304.986081822016,2445.015711252654,2558.083193277311,2806.5602182123375,2763.8006714225767,2615.39941201176,2518.731110173069,2473.3088983050848,23023.674349108387,True
93001.0,2018.0,residential,,,,339.65883100381194,305.1770601336303,308.6621062678969,343.09409913453976,361.5986914709128,349.2326595323028,316.47950496610434,322.3168183616937,372.71168892752706,3018.9314597984194,True
93003.0,2014.0,commercial,,,,,,,,,,3522.15852442672,3359.3650698602796,3106.240841934831,9987.76443622183,True
93003.0,2014.0,residential,,,,,,,,,,391.5617405753453,383.7158079867577,427.7951813525661,1203.072729914669,True
93003.0,2015.0,agricultural,9772.455223880597,,,,,,,17247.63157894737,16301.896713615024,,,,43321.98351644299,True
93003.0,2015.0,commercial,3114.7849290425743,3194.05616630022,2997.1670029141446,3162.751454363089,3089.1938714199878,3034.5330778539733,3371.9862302933548,3338.072379032258,3725.1349755700326,3786.3720837487535,3291.8342674139312,2950.9581151832463,39056.84455313556,False
93003.0,2015.0,residential,439.77732835511307,388.8736531288852,371.24927758447836,360.76286527023535,356.0102315006201,348.48961719979025,374.2957797594359,379.24314480462044,424.4736040342491,422.8023316062176,405.4324983144028,426.1837801118253,4697.594111669873,False
93003.0,2016.0,agricultural,,,,,,,,,17175.92,13686.163265306122,15040.826771653543,8413.75,54316.66003695966,True
93003.0,2016.0,commercial,3082.079168332667,3091.6345349531966,2902.3262397109015,3036.0584116823366,2982.088346991805,3019.9673412141856,3519.334199480312,3246.8195112179487,3357.46326776395,3411.977036741214,3385.7801319208475,2933.060131608804,37968.58832161817,False
93003.0,2016.0,residential,456.2360508369498,388.9356861525705,366.1197043822213,354.6072740441823,338.3305750930906,348.8221183800623,373.1342247364361,369.11554773973313,370.65858962410687,386.34017111637974,385.1949945705569,422.6998224852071,4560.194759161495,False
93003.0,2017.0,commercial,2997.400404221873,3149.5483727151136,2774.512460353421,3105.6245888157896,2954.971171171171,2850.4471544715448,3223.3230217440037,3143.026191013773,3290.956061288869,3055.6309738503155,3190.0404767258824,2915.897296206618,36651.37817257838,False
93003.0,2017.0,industrial,,,417878.3333333333,,,,,,,,,,417878.3333333333,True
93003.0,2017.0,residential,453.53032878157416,408.3256902199345,375.64036329322954,347.1026480388145,340.8047209043519,347.57622632631455,377.3460461861442,373.52032663611794,402.6166119192867,365.77181247432964,384.1169463677972,386.45055117287495,4562.80227232077,False
93003.0,2018.0,commercial,,,,2920.499800079968,2782.8021712907116,2976.485214242607,3233.5143200480675,3382.4297388877817,3208.6804556354914,2984.6767497034402,2963.5987812069984,2894.4707389162563,27347.157970011325,True
93003.0,2018.0,residential,,,,350.148516422489,324.4569248701918,330.697728720017,387.13210324344215,405.45431232991416,379.06209973753283,344.73468745079515,355.4474957912458,398.847696132889,3275.9815646985166,True
93004.0,2014.0,agricultural,,,,,,,,,,17650.073863636364,,8685.142857142857,26335.216720779223,True
93004.0,2014.0,commercial,,,,,,,,,,2831.747489239598,2617.9828815977176,2621.517142857143,8071.247513694459,True
93004.0,2014.0,residential,,,,,,,,,,454.44879458059376,417.59271786709115,468.68440569252357,1340.7259181402085,True
93004.0,2015.0,agricultural,,12666.198830409357,,,,,16774.449494949495,,,13220.536842105263,,,42661.185167464115,True
93004.0,2015.0,commercial,2535.6070921985815,2501.2873399715504,2712.8582554517134,2527.8573407202216,2431.872549019608,2634.557422969188,2780.5504201680674,2867.9261363636365,3172.410841654779,3143.7482419127987,2984.0889526542323,2729.441893830703,33022.206486915085,False
93004.0,2015.0,residential,510.396329909245,421.9118143041365,413.81231934615766,402.915689943859,379.22472462627854,392.67479191438764,423.42345533254627,446.28671604938273,524.5252535295288,512.931748693165,441.9694029111793,457.9402553361261,5328.0125018959925,False
93004.0,2016.0,agricultural,,,,,16567.90643274854,,,20525.33918128655,,,,,37093.245614035084,True
93004.0,2016.0,commercial,2595.8563458856347,2507.273231622746,2456.307479224377,2449.24133148405,2513.721835883171,2625.9293628808864,2796.214681440443,2785.3650137741047,2829.7538035961275,2945.1213793103448,2741.9209431345353,2684.8512898330805,31931.5566980695,False
93004.0,2016.0,residential,516.0448069175592,418.65343031256145,396.0122155452665,394.78780439905734,371.09147119442537,388.6691618240914,434.6138981065782,446.46506142506144,424.04991174740144,451.61673836527183,421.56827978056424,454.2933491686461,5117.866128786484,False
93004.0,2017.0,agricultural,,,,,17730.950276243093,,19331.135483870967,20752.24683544304,17650.62162162162,,15272.522012578616,12130.050314465409,102867.52654422274,True
93004.0,2017.0,commercial,2581.5614567526554,2595.507530120482,2625.031674208145,2396.5430555555554,2551.411497730711,2650.9743202416917,2879.6470588235293,2931.365558912387,2956.1134644478066,2750.964285714286,2870.155325443787,2537.698087431694,32326.973315382733,False
93004.0,2017.0,residential,483.81802120141344,435.72489211455473,418.71750689247733,385.47822195704055,372.4573164755464,392.9484860401101,449.61482132396014,439.92764323685765,494.0957269971644,405.32539215686273,432.06688930360474,439.3185693287604,5149.493487028352,False
93004.0,2018.0,commercial,,,,2521.3112313937754,2453.5649794801643,2575.9061224489797,2744.4049247606017,2780.900409276944,2810.8188010899185,2610.5914718019258,2608.3004115226336,2541.537931034483,23647.336282809425,True
93004.0,2018.0,residential,,,,398.2116335433834,362.04329214904175,386.23408604243724,468.0942702284166,515.124515503876,474.6123595505618,401.6009661835749,397.4602019025432,444.079743265584,3847.4610683694186,True
93010.0,2014.0,agricultural,,,,,,,,,,13197.641791044776,12661.18918918919,8262.904255319148,34121.73523555311,True
93010.0,2014.0,commercial,,,,,,,,,,4119.6639534883725,3880.867975365666,3435.8956792526274,11436.427608106666,True
93010.0,2014.0,residential,,,,,,,,,,550.2111964051676,496.8021426802081,556.9822748340223,1603.995613919398,True
93010.0,2015.0,agricultural,5292.19262295082,6346.651515151515,9655.05625,9283.350253807106,13092.904436860068,11608.271767810027,8813.509900990099,8579.144032921811,11947.244444444445,12311.989743589744,13748.588235294117,12460.028268551237,123138.93147237098,False
93010.0,2015.0,commercial,3496.902140672783,3568.624665903016,3089.3934426229507,3557.6855083459786,3566.4199544764797,3401.882057231245,3924.551184110008,3922.238240917782,4155.785576552256,4303.738455715367,3768.0672748004563,3240.6259075277035,43995.91440887602,False
93010.0,2015.0,residential,577.4411709863882,499.66833487797345,484.7934684973694,475.39290100712356,458.9951625742453,468.3740250092856,528.7478335164164,563.0648108406401,657.5845166069885,618.2247829808045,526.7355048062205,546.5394081092721,6405.561919812728,False
93010.0,2016.0,agricultural,,7813.49863760218,,10191.362068965518,11512.584615384616,13023.591549295774,10600.125628140704,11106.776649746193,12064.149377593361,13064.871369294606,11216.323651452281,7747.38961038961,108340.67315786485,True
93010.0,2016.0,commercial,3364.9871843196383,3400.3691783415375,3138.1829314963643,3404.855099736545,3333.176024279211,3299.228473019518,3925.536742424242,3690.5384615384614,3638.4820884146343,3749.9027252081755,3627.215849056604,2892.6205830388694,41465.095340873806,False
93010.0,2016.0,industrial,,,,,,,,,,,,416668.0740740741,416668.0740740741,True
93010.0,2016.0,residential,587.9440239287022,503.02205747196865,470.4947478346336,463.0571916346564,440.0501309618079,473.21394921994494,545.319068978058,566.8691109074243,531.9544509660063,543.0640151053722,507.25779105934015,533.2802281368821,6165.526766204796,False
93010.0,2017.0,agricultural,3732.2391304347825,,4185.286764705882,,10586.746031746032,12505.962406015038,9996.589473684211,9429.937823834196,12130.913513513513,13594.580071174378,13133.613756613757,10737.211340206186,100033.08031192797,True
93010.0,2017.0,commercial,2907.8311461067365,3057.1545138888887,2793.5427819218958,3412.8245398773006,3075.4224137931033,2938.989125706829,3502.319914346895,3365.5695278969956,3556.6209712075633,3273.903729401561,3285.982676483326,3223.1367585946355,38393.29809922573,False
93010.0,2017.0,industrial,,,,,,449515.96226415096,,,,,,,449515.96226415096,True
93010.0,2017.0,residential,562.3957105230152,507.43989225083004,471.54903567376783,437.85389364919354,439.77424989083653,463.8917237478791,561.5772246421905,553.442210427724,608.9463983449314,490.50741412751046,514.7637170353706,504.396393661587,6116.537863974837,False
93010.0,2018.0,agricultural,,,,9338.474320241692,13127.748031496063,13334.210317460318,14475.47265625,15528.815686274509,15271.128,14003.326771653543,14766.382470119523,,109845.55825349565,True
93010.0,2018.0,commercial,,,,3159.808862185505,3126.5606469002696,3346.7799153520587,3757.572904707233,3953.1591340676036,3734.802290076336,3478.991641337386,3355.899657924743,3218.6628614916285,31132.237914042766,True
93010.0,2018.0,residential,,,,458.5208821585241,421.49589008219834,447.7473551334455,592.817399103139,660.8460527102134,569.2191715124992,474.0882264918896,471.0632197696737,513.3677097723587,4609.1659067339415,True
93012.0,2014.0,commercial,,,,,,,,,,4325.23425104993,4119.968895078923,3836.0207351555136,12281.223881284368,True
93012.0,2014.0,industrial,,,,,,,,,,,,350711.0625,350711.0625,True
93012.0,2014.0,residential,,,,,,,,,,641.7092764520831,561.3494233559918,603.6626913903208,1806.7213911983956,True
93012.0,2015.0,commercial,3596.9661410018552,3641.639389736477,3663.5213916314055,3799.6057824690224,3783.7067943456454,3626.074839302112,4022.59161349134,3943.402023919043,4219.751746623195,4546.39598540146,4179.586033774533,3849.417547083142,46872.65928877923,False
93012.0,2015.0,industrial,,,351390.32835820894,,,,,,,,,412085.36363636365,763475.6919945725,True
93012.0,2015.0,residential,703.9883274458608,544.987023891306,555.1307939421753,537.8698332952729,501.9150699513382,510.62085271909086,585.7305002280675,635.9571919114842,743.7883312807882,754.7135040656585,613.061320754717,612.9302680821813,7300.69301756794,False
93012.0,2016.0,agricultural,8045.13216957606,,8835.68170426065,,,,,,,,,,16880.813873836712,True
93012.0,2016.0,commercial,3610.7716247139588,3683.60238204306,3829.940503432494,3808.081855388813,3750.7386727688786,3828.2463302752294,4143.427790432802,4107.6344135098125,4115.599179206566,4267.009111617312,4130.707061503417,3929.6593305823017,47205.41825547465,False
93012.0,2016.0,residential,716.8851335921444,572.3958523940225,538.4680672268908,522.4829916476841,480.9624145785877,499.7318109399894,607.1889668704249,669.6543313069909,591.8033784812053,626.323379682395,548.9514062618452,611.5482666666667,6986.395999648847,False
93012.0,2017.0,agricultural,,4618.039267015707,,9998.144356955381,,,,,,,,,14616.183623971088,True
93012.0,2017.0,commercial,3502.8441082072445,3861.2037631941257,3843.0980302336234,3670.918321299639,3820.1427917620135,3818.950639853748,4034.7056689342403,4193.994077448747,4471.940774487472,3957.998634501593,4018.6244879380974,4091.876358695652,47286.2976565562,False
93012.0,2017.0,residential,644.8561680188036,594.6425602660016,574.5220666565211,486.78264156649277,492.2444798543137,515.3934550989345,620.2923367308418,669.4604005461994,725.4346241457858,549.9036638094516,590.1983765741162,572.6002284843869,7036.33100175185,False
93012.0,2018.0,agricultural,,,,,,,,,,,,10468.055710306407,10468.055710306407,True
93012.0,2018.0,commercial,,,,3671.677024070022,3622.2769299820466,3876.762313601446,3993.525370453525,4415.882405745063,4474.221278497988,3993.865983971505,3806.9929234851834,3923.712633451957,35778.91686325874,True
93012.0,2018.0,residential,,,,510.6726083032491,464.67177292182924,489.12282405677996,590.0855666297526,771.3676927630605,686.6889103325416,520.4526331273904,486.8100124606025,562.5617920046774,5082.433812599883,True
93013.0,2014.0,agricultural,,,,,,,,,,10258.861842105263,8912.806666666667,8063.457337883959,27235.12584665589,True
93013.0,2014.0,commercial,,,,,,,,,,3605.252039151713,3533.994271685761,3196.1555555555556,10335.40186639303,True
93013.0,2014.0,residential,,,,,,,,,,446.2147847278635,428.0597280673357,498.214835434747,1372.4893482299462,True
93013.0,2015.0,agricultural,8021.515050167224,8382.71186440678,9615.58041958042,10177.61204013378,10466.861486486487,9832.102040816326,10154.747474747475,9824.508532423208,11118.230215827338,10594.806779661018,10308.207482993197,10129.479591836734,118626.36297907998,False
93013.0,2015.0,commercial,3249.5508543531328,3296.016286644951,3200.423774954628,3408.3338788870706,3302.0244498777506,3188.6884176182707,3517.07299270073,3513.364975450082,3565.2558139534885,3749.2705977382875,3440.2530217566477,3260.561432058584,40690.81649599362,False
93013.0,2015.0,residential,554.1369105691057,472.7395968790637,456.2537287243376,438.66148112137415,424.4915502112447,410.2982283464567,441.4943420627223,436.6112556929083,452.8009145843541,462.41507311586054,463.63028452017363,522.0330953926023,5535.566461220203,False
93013.0,2016.0,agricultural,7728.491978609625,7585.441471571907,8319.090425531915,8939.652173913044,9945.169435215947,9718.925925925925,10143.391304347826,10206.808724832215,10319.239202657807,10929.087542087542,10127.602040816326,8893.33448275862,112856.2347082687,False
93013.0,2016.0,commercial,3243.98231511254,3185.2361563517916,3238.923645320197,3313.6423357664235,3266.922194922195,3345.262335526316,3534.004071661238,3510.3869387755103,3570.109120521173,3652.9805668016193,3488.36149471974,3348.4611953612844,40698.27237084003,False
93013.0,2016.0,residential,565.2364134816964,472.744324585413,442.7968243681141,424.2463837994214,400.06498311082515,421.36076972833115,435.5242438790206,424.7400611620795,432.5768176688699,438.6210661528581,445.4700305318978,523.7041717154233,5427.086090183951,False
93013.0,2017.0,agricultural,7249.911564625851,8329.364130434782,7393.503424657534,7824.103260869565,11102.931271477662,10310.690972222223,10837.36301369863,10894.568965517241,11130.478873239437,11154.186851211072,12555.972222222223,11138.08540925267,119921.15995942889,False
93013.0,2017.0,commercial,3346.0778761061947,3444.161001788909,3421.1921005386,3513.8035555555557,3544.3948075201433,3554.6353887399464,3623.2256637168143,3613.5751111111113,3844.882666666667,3557.6284444444445,3708.759111111111,3137.7096512570965,42310.04537855659,False
93013.0,2017.0,industrial,,,288441.4210526316,,,,,,,,,,288441.4210526316,True
93013.0,2017.0,residential,571.7230345776708,523.6090987124463,480.11051353226924,435.7026796381635,413.1503346490475,426.85603581883936,442.5792181069959,432.64812263176026,460.95895844111055,413.72467755803956,445.8103270223752,477.8626976444014,5524.735698333119,False
93013.0,2018.0,agricultural,,,,11545.909395973154,13092.177049180327,13541.192439862543,13996.636666666667,14343.62,14817.264214046823,13420.382059800664,13979.371621621622,11101.701657458563,119838.25510461038,True
93013.0,2018.0,commercial,,,,3389.916938110749,3350.118989405053,3490.052244897959,3733.345306122449,3796.191489361702,3837.6944444444443,3509.939739413681,3557.8579638752053,3451.615702479339,32116.73281811058,True
93013.0,2018.0,residential,,,,442.04911717495986,400.28656,415.5240925152586,444.6938449240607,445.27004962381943,443.9486888960829,405.32927610506084,426.38228663446057,492.360328449525,3915.844244323228,True
93015.0,2014.0,agricultural,,,,,,,,,,8233.728310502283,6738.045871559633,6063.197860962567,21034.97204302448,True
93015.0,2014.0,commercial,,,,,,,,,,3716.234965034965,3617.8875,3034.81612446959,10368.938589504554,True
93015.0,2014.0,residential,,,,,,,,,,665.7407407407408,520.8310395934787,521.8267316246558,1708.3985119588754,True
93015.0,2015.0,agricultural,4541.502347417841,5130.959427207637,6123.932515337423,7487.116389548693,8209.643373493976,7643.251851851852,8535.57279236277,7691.290556900726,8823.422872340425,7958.930120481928,7954.9,7578.787128712871,87679.30937565613,False
93015.0,2015.0,commercial,2939.0175913396483,3000.021798365123,2925.8510028653295,2975.0932432432433,3193.529172320217,3001.847222222222,3522.561307901907,3144.1217150760717,3756.134370579915,4101.740939597315,3280.5872801082546,2827.854195323246,38668.359838942495,False
93015.0,2015.0,residential,571.6613790186125,471.3033826638478,470.7260333261199,461.2210548434545,475.97516312355293,473.28839190628327,626.3380962387056,655.0610831234256,750.062433637715,742.7503147293328,609.5674942624661,527.885666246322,6835.840493119838,False
93015.0,2016.0,agricultural,5203.715311004785,3461.2696897374703,5840.041871921182,6235.992857142857,7737.6858513189445,8458.321167883212,9680.38625592417,9348.111374407583,9853.87167070218,8449.256532066509,7294.227053140096,7507.710982658959,89070.59061790795,False
93015.0,2016.0,commercial,2686.255060728745,2939.6234817813765,2749.1371742112483,3148.2839673913045,3054.044897959184,2896.3832417582416,3622.396226415094,3181.158038147139,3524.586301369863,3577.1316146540025,3491.2068027210885,3072.74741506647,37942.954222203756,False
93015.0,2016.0,residential,601.7537688442211,508.4503657262278,474.9407064760303,466.0374531835206,440.5389759665622,487.0921080175843,653.3764266445321,727.6123384743643,640.5608740894901,616.3040232268768,514.8330911355615,527.7608695652174,6659.261001350188,False
